name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Tequila, Mexico",2020-09-05,81.2,60.2,70.5,81.6,60.2,70.6,57.5,64.9,0.06,100,29.17,rain,,,,14.8,71.6,1013.9,72.8,7.6,200,17.3,9,,2020-09-05T07:40:14,2020-09-05T20:07:07,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-09-06,80.9,61.4,68.8,81.7,61.4,68.8,61.4,78.6,0.315,100,8.33,rain,,,17.2,6,88.9,1016.4,90.5,7.2,156.2,13.5,7,,2020-09-06T07:40:28,2020-09-06T20:06:12,0.65,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"MMGL,F0749,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-09-07,79.8,62.1,68.7,79.8,62.1,68.7,61.7,80,0.225,100,75,rain,,,22.4,9.2,89.4,1011.9,84.5,6.7,194.7,16.7,8,,2020-09-07T07:40:43,2020-09-07T20:05:17,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-09-08,80,62.5,68.7,80.8,62.5,68.7,62.2,81.3,0.116,100,75,rain,,,,5.6,274.1,1008.2,79.4,7.2,154.9,13.6,9,,2020-09-08T07:40:57,2020-09-08T20:04:21,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-09-09,82.1,62.5,70.4,82,62.5,70.4,61.4,75.5,0.12,100,75,rain,,,,6.9,219.4,1012.4,76.2,7.8,223.7,19.2,9,,2020-09-09T07:41:11,2020-09-09T20:03:25,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-09-10,81.8,64.5,70,82.8,64.5,70.1,63.1,80.7,0.177,100,12.5,rain,,,,5.4,147.6,1011.9,83.5,7.2,181.9,15.6,8,,2020-09-10T07:41:25,2020-09-10T20:02:29,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-09-11,82.7,62.7,69.9,82.8,62.7,69.9,62.8,80.3,0.716,100,12.5,rain,,,,6.7,102.1,1013.8,83.2,6.6,166.5,14.4,6,,2020-09-11T07:41:40,2020-09-11T20:01:33,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-09-12,80,62.5,68.3,80,62.5,68.3,62.7,83.4,0.008,100,4.17,rain,,,,9.2,223.8,1009.6,80.8,6.8,178.8,15.5,9,,2020-09-12T07:41:54,2020-09-12T20:00:36,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-09-13,80.7,62.5,68.5,81.2,62.5,68.6,62.7,83.4,0.236,100,4.17,rain,,,,4.7,294.4,1011.3,84,6.7,183.2,15.6,9,,2020-09-13T07:42:08,2020-09-13T19:59:40,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-09-14,81.8,60.7,70.5,82.2,60.7,70.7,60.6,74,0.787,100,4.17,rain,,,,10.1,52.9,1012,83,7.6,278.4,24.1,10,,2020-09-14T07:42:22,2020-09-14T19:58:43,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-09-15,81.3,60.7,70.6,81.5,60.7,70.7,61.3,74.5,0.135,100,54.17,rain,,,,9.2,88.5,1014.2,74.2,8.1,228.2,19.6,8,,2020-09-15T07:42:36,2020-09-15T19:57:46,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-09-16,77.4,63.9,68.6,77.4,63.9,68.6,62.4,81.9,0.118,100,4.17,rain,,,,10.3,223.2,1011.6,79.4,7.4,155.4,13.5,8,,2020-09-16T07:42:50,2020-09-16T19:56:49,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-09-17,79.8,63.4,69,79.8,63.4,69,62.5,81.4,0.264,100,8.33,rain,,,,5.8,259.4,1011.2,73.8,7.7,193.5,16.8,10,,2020-09-17T07:43:04,2020-09-17T19:55:52,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-09-18,79.4,63.4,69.3,79.4,63.4,69.3,61.9,79.6,0.227,100,75,rain,,,,11.4,43.4,1010.8,78.2,8.5,162.3,13.9,6,,2020-09-18T07:43:18,2020-09-18T19:54:55,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-09-19,80.3,62.5,69.4,81.5,62.5,69.5,59.5,72.3,0.004,100,4.17,rain,,,,11.4,102.1,1012.8,66.4,8.4,198,17,10,,2020-09-19T07:43:32,2020-09-19T19:53:58,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-09-20,77.6,60.3,68.6,77.6,60.3,68.6,59.8,75.1,0.072,100,50,rain,,,,8.1,98.4,1012.2,62.3,8.3,211.6,18.4,9,,2020-09-20T07:43:47,2020-09-20T19:53:01,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-09-21,77.1,63.2,68.2,77.1,63.2,68.2,61.7,81.2,0.826,100,12.5,rain,,,20.1,8.1,238.1,1011.1,67.4,7.6,165.5,14.5,9,,2020-09-21T07:44:01,2020-09-21T19:52:05,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MMGL,76612099999,F0752,remote"
"Tequila, Mexico",2020-09-22,83,62.3,69.8,82.8,62.3,69.8,62.9,81.5,0.256,100,8.33,rain,,,,6.7,321.5,1012.4,80.6,6.6,204.5,17.7,8,,2020-09-22T07:44:16,2020-09-22T19:51:08,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-09-23,84.8,62.9,70.7,83.6,62.9,70.6,58.9,70.1,0.157,100,4.17,rain,,,,4.7,318.7,1010,63.8,7.4,231.1,20,9,,2020-09-23T07:44:30,2020-09-23T19:50:11,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"MMGL,76612099999,F0752,remote"
"Tequila, Mexico",2020-09-24,83.6,60.3,70.1,81.9,60.3,70,57.1,68,0,0,0,,,,,5.8,265.4,1010.5,58.5,6.9,241.1,20.7,8,,2020-09-24T07:44:45,2020-09-24T19:49:15,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-09-25,80.7,60.5,68.5,81.3,60.5,68.5,60,76.5,0.63,100,4.17,rain,,,,3.4,284.6,1012.5,73.4,7.6,167.7,14.4,7,,2020-09-25T07:45:00,2020-09-25T19:48:18,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MMGL,76613399999,76612099999,F0752,remote,F6804"
"Tequila, Mexico",2020-09-26,83.4,59.1,68.6,82.8,59.1,68.6,59.6,75.6,1.614,100,4.17,rain,,,,4.7,279.7,1013.6,52.4,5.7,210.6,18.2,9,,2020-09-26T07:45:15,2020-09-26T19:47:22,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-09-27,84.8,62,70.3,85,62,70.4,61,75.1,0.118,100,4.17,rain,,,,7.7,287.9,1008.9,53.6,6.8,211.5,18.4,8,,2020-09-27T07:45:30,2020-09-27T19:46:26,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-09-28,77.6,63.9,68.6,77.6,63.9,68.6,63,83.3,0.052,100,37.5,rain,,,31.1,8,267.7,1009.9,80.2,7,183.6,15.8,9,,2020-09-28T07:45:46,2020-09-28T19:45:31,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"MMGL,76613399999,76612099999,F0752,remote,F6804"
"Tequila, Mexico",2020-09-29,79.7,58.9,68.2,79.7,58.9,68.2,56.4,69,0.004,100,4.17,rain,,,,15.2,82.3,1012.7,61.3,8.3,251,21.6,10,,2020-09-29T07:46:01,2020-09-29T19:44:35,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2020-09-30,78.8,51.7,64.5,78.8,51.7,64.5,50.2,63.8,0,0,0,,,,,13.9,86.8,1014.1,58.8,8.1,274.1,23.6,10,,2020-09-30T07:46:17,2020-09-30T19:43:40,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2020-10-01,82.1,51.7,65.8,80.1,51.7,65.7,47.3,57.5,0,0,0,,,,,10.3,64.1,1013,54.6,8.3,268,23.2,10,,2020-10-01T07:46:34,2020-10-01T19:42:45,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,remote,F6804"
"Tequila, Mexico",2020-10-02,79.4,47.2,62.6,79.4,44.4,62.1,43.4,53.9,0,0,0,,,,,16.3,81.6,1013.3,49.3,8.3,288.5,25,9,,2020-10-02T07:46:50,2020-10-02T19:41:51,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76612099999,F0752,remote,F6804"
"Tequila, Mexico",2020-10-03,80.7,47.4,63.1,79.5,44.1,62.7,44.6,56.2,0,0,0,,,,,12.1,76.2,1012.6,7.3,8,284.5,24.5,10,,2020-10-03T07:47:07,2020-10-03T19:40:56,0.56,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76612099999,F0752,remote"
"Tequila, Mexico",2020-10-04,83.6,50.4,65,81.8,50.4,64.9,49.1,60.1,0,0,0,,,,,8.5,77.1,1013.4,28.1,8.1,262.8,22.7,10,,2020-10-04T07:47:24,2020-10-04T19:40:03,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-10-05,79.1,47.6,63,79.1,44.4,62.6,42.1,50.8,0,0,0,,,,,12.3,72.1,1014.6,10.1,7.9,249.7,21.6,10,,2020-10-05T07:47:41,2020-10-05T19:39:09,0.63,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76612099999,F0752,remote"
"Tequila, Mexico",2020-10-06,80,45.6,62.2,80,42.5,61.7,41.1,50.7,0,0,0,,,,,8.9,82.4,1014.1,50.4,8,222.5,19.1,8,,2020-10-06T07:47:59,2020-10-06T19:38:16,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-10-07,83.9,52.2,66.8,81.3,52.2,66.7,44.5,48.3,0,0,0,,,,,10.3,84.4,1012,51,7.6,242.9,21.1,9,,2020-10-07T07:48:17,2020-10-07T19:37:24,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-10-08,83.6,51.7,66.5,81.1,51.7,66.1,47,54.4,0,0,0,,,,,6.9,45.4,1010.9,42.8,7.2,245.3,21.3,9,,2020-10-08T07:48:35,2020-10-08T19:36:32,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76612099999,F0752,remote"
"Tequila, Mexico",2020-10-09,84.6,55.5,68.1,82.9,55.5,67.9,55.3,68.4,0,0,0,,,,,6,283.7,1009,54.5,6,219.9,18.9,9,,2020-10-09T07:48:54,2020-10-09T19:35:41,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-10-10,83.9,61.4,71.1,82.4,61.4,70.9,58.8,70.2,0,0,0,,,,,6.9,296,1012.6,64,7.3,232.2,20.1,8,,2020-10-10T07:49:13,2020-10-10T19:34:50,0.8,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-10-11,82.8,62.5,70.6,82.6,62.5,70.6,60.8,74.2,0.064,100,54.17,rain,,,,5.8,254,1010.5,71.5,7.3,198.8,17,8,,2020-10-11T07:49:32,2020-10-11T19:34:00,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-10-12,84.3,60.7,70.4,83.6,60.7,70.3,59.4,70.8,0.134,100,58.33,rain,,,,9.2,183.7,1012,61,7.4,177.3,15.3,8,,2020-10-12T07:49:52,2020-10-12T19:33:10,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"MMGL,76613399999,76612099999,F0752,remote,F6804"
"Tequila, Mexico",2020-10-13,84.5,60.1,71.1,83.2,60.1,71,58.8,69.4,0.088,100,29.17,rain,,,,8.1,148.5,1013.5,76.8,7.7,235.4,20.4,9,,2020-10-13T07:50:12,2020-10-13T19:32:21,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-10-14,82.9,60.7,70.9,82.5,60.7,70.9,60.6,73.2,0.18,100,75,rain,,,,6.9,321.8,1014.3,71.4,6.5,213.4,18.4,8,,2020-10-14T07:50:33,2020-10-14T19:31:33,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-10-15,86.6,62.5,71.5,85,62.5,71.5,61,73.5,0.157,100,4.17,rain,,,22.4,8.1,4.3,1008.8,78.3,7,239.1,20.7,9,,2020-10-15T07:50:54,2020-10-15T19:30:45,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-10-16,81.8,57.1,70.3,80.5,57.1,70,53.5,61.2,0.331,100,8.33,rain,,,,15.2,80.4,1013.5,66.5,8.9,228.1,19.8,8,,2020-10-16T07:51:15,2020-10-16T19:29:58,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-10-17,81.9,55.3,67.1,80.7,55.3,67,51.4,60.9,0,0,0,,,,,10.3,73.8,1016,50.1,8.7,217.1,18.8,8,,2020-10-17T07:51:38,2020-10-17T19:29:12,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-10-18,85,58.2,69.7,83.4,58.2,69.5,55.9,66,0,0,0,,,,,5.1,321.3,1012.1,70.7,5.3,218.2,18.7,9,,2020-10-18T07:52:00,2020-10-18T19:28:27,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote,F6804"
"Tequila, Mexico",2020-10-19,85.2,61.4,70.9,83.6,61.4,70.6,58,68.7,0,0,0,,,,,6.5,1.6,1011.2,58.1,6.7,216.3,18.7,8,,2020-10-19T07:52:23,2020-10-19T19:27:42,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-10-20,85.4,60.7,70.6,83.6,60.7,70.5,56.9,66,0,0,0,,,,,6.9,267.4,1010.8,61.3,6.7,202.4,17.4,8,,2020-10-20T07:52:46,2020-10-20T19:26:58,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-10-21,85.2,58.9,70.2,82.7,58.9,69.8,53.9,61.7,0,0,0,,,,,7.6,79.5,1013.2,61.3,7.4,211.2,18.1,8,,2020-10-21T07:53:10,2020-10-21T19:26:15,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-10-22,85.4,62.3,70.6,84.1,62.3,70.5,58.6,68.5,0.118,100,4.17,rain,,,,8.1,270.6,1011,70.6,7.7,189.4,16.5,8,,2020-10-22T07:53:35,2020-10-22T19:25:33,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-10-23,84.8,62.5,70.4,83.2,62.5,70.3,60.4,73.9,0.008,100,8.33,rain,,,,5.1,290.7,1009.8,61.4,7.8,167.1,14.3,7,,2020-10-23T07:54:00,2020-10-23T19:24:52,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-10-24,86.6,58.4,71.1,83.3,58.4,70.5,52.6,59.2,0,0,0,,,,,11,69.9,1010,65.7,7.2,242.7,21,9,,2020-10-24T07:54:25,2020-10-24T19:24:11,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-10-25,84.3,55.4,69.4,82.1,55.4,69.1,53,60.4,0,0,0,,,,,5.8,18.4,1011,71.6,5.8,194.2,17.6,8,,2020-10-25T06:54:51,2020-10-25T18:23:32,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-10-26,86.6,58.9,70.9,83.6,58.9,70.5,57.5,69.5,0,0,0,,,,,6.7,295.7,1009.5,71.6,6.9,191,16.4,8,,2020-10-26T06:55:18,2020-10-26T18:22:54,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-10-27,83.9,60,70.2,82.6,60,70,57.5,69.4,0,0,0,,,,,8.9,283.2,1008.3,60.5,7.1,231.6,20,8,,2020-10-27T06:55:45,2020-10-27T18:22:16,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-10-28,83.4,58.2,68.7,81.9,58.2,68.5,55.2,67.5,0,0,0,,,,,8.1,281.9,1009.2,33.1,7.8,237.8,20.5,9,,2020-10-28T06:56:12,2020-10-28T18:21:40,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-10-29,84.3,54.4,68.6,82.1,54.4,68.3,54,66,0,0,0,,,,,4.9,317.2,1011.7,49.9,6.7,209.8,18.2,8,,2020-10-29T06:56:40,2020-10-29T18:21:04,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-10-30,81.2,56,67.7,80.1,56,67.6,50.5,56.9,0,0,0,,,,,13.2,76,1012.8,56.2,9.1,221.5,19.2,8,,2020-10-30T06:57:09,2020-10-30T18:20:30,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-10-31,83.6,53.1,66.8,81.2,53.1,66.5,48.3,56.8,0,0,0,,,,,11.4,59.4,1015.7,26.4,8.1,224.3,19.1,8,,2020-10-31T06:57:38,2020-10-31T18:19:57,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-11-01,85.4,56.4,69,82.7,56.4,68.6,48.8,54.6,0,0,0,,,,,12.1,72.7,1013.8,59.3,7.4,223.6,19.2,8,,2020-11-01T06:58:08,2020-11-01T18:19:25,0.54,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"MMGL,76612099999,F0752,remote"
"Tequila, Mexico",2020-11-02,78.7,50.6,63.2,78.7,50.6,63.2,40.6,47.3,0,0,0,,,,17.9,16.8,72.6,1017.1,52.9,8.2,236.7,20.4,8,,2020-11-02T06:58:38,2020-11-02T18:18:54,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76612099999,F0752,remote"
"Tequila, Mexico",2020-11-03,79.2,45.9,61.5,79.2,41.5,60.5,40.9,51.2,0,0,0,,,,,12.5,69.2,1016.9,44.1,8,249.1,21.5,9,,2020-11-03T06:59:09,2020-11-03T18:18:24,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76612099999,F0752,remote"
"Tequila, Mexico",2020-11-04,82.8,47.7,62.8,80.9,44.6,62.1,43.6,53.7,0,0,0,,,,,9.8,71,1015.9,24,9.2,230.3,20,9,,2020-11-04T06:59:40,2020-11-04T18:17:55,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-11-05,81.9,44.5,62.4,79.7,44.1,61.7,35.9,42,0,0,0,,,,,11.9,84.1,1013.7,42.3,9.4,246,21.3,9,,2020-11-05T07:00:12,2020-11-05T18:17:28,0.68,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-11-06,80.9,44.7,61,80,41.7,60.4,43.1,56.6,0,0,0,,,,,11.6,91,1016.5,34.2,9.3,227.4,19.6,8,,2020-11-06T07:00:44,2020-11-06T18:17:01,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-11-07,83.4,48.3,64.2,81.2,47.9,63.9,47.8,60,0,0,0,,,,,6.9,171.3,1011.5,40.7,7.6,235.4,20.3,8,,2020-11-07T07:01:17,2020-11-07T18:16:36,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-11-08,83.9,53,66.2,81.8,53,65.9,49.8,62.6,0,0,0,,,,,5.8,256.1,1011.8,53.8,7.6,237,20.5,9,,2020-11-08T07:01:50,2020-11-08T18:16:12,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-11-09,85.2,48.1,66.7,82.5,48.1,66.3,48.6,58.9,0,0,0,,,,,7.6,262.7,1014,13.5,7.9,235.6,20.3,8,,2020-11-09T07:02:24,2020-11-09T18:15:50,0.81,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-11-10,85.2,49.9,65.5,82.4,49.9,65.1,51.1,66.5,0,0,0,,,,,7.2,301,1010.3,35.9,5.9,214.3,18.5,9,,2020-11-10T07:02:58,2020-11-10T18:15:28,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-11-11,83.6,49.4,66.3,81.7,49.4,66,50.2,61.8,0,0,0,,,,,7.6,247.4,1010.9,33.4,8.2,227.7,19.6,8,,2020-11-11T07:03:32,2020-11-11T18:15:08,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-11-12,84.8,50.9,67.5,83,50.9,67.3,52.7,64.2,0,0,0,,,,,6.5,224.8,1015,27.3,7.3,213.9,18.6,8,,2020-11-12T07:04:07,2020-11-12T18:14:49,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-11-13,85.9,53,68.9,83.6,53,68.5,54.5,67.2,0,0,0,,,,,6,243.4,1013.1,15.5,7.4,225,19.5,8,,2020-11-13T07:04:43,2020-11-13T18:14:32,0.95,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-11-14,83.2,53.7,67.6,81.4,53.7,67.4,50.5,59.1,0,0,0,,,,,5.4,272,1014,15.2,7.8,208,18.1,8,,2020-11-14T07:05:19,2020-11-14T18:14:16,0,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-11-15,86.8,53.9,69.1,83.6,53.9,68.5,48.9,53.8,0,0,0,,,,,9.2,75.5,1012.2,3.9,6.8,212.5,18.5,8,,2020-11-15T07:05:55,2020-11-15T18:14:01,0.02,Clear,Clear conditions throughout the day.,clear-day,"76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-11-16,82.5,48.1,66.6,80.7,48.1,66.3,46.1,52.5,0,0,0,,,,20.1,15.7,82.3,1015,10.1,7.7,216.1,18.6,8,,2020-11-16T07:06:32,2020-11-16T18:13:47,0.05,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-11-17,81.4,51.5,65.8,80.4,51.5,65.7,47.3,54.7,0,0,0,,,,,17.2,80.3,1018.1,25,8,207.1,17.9,8,,2020-11-17T07:07:09,2020-11-17T18:13:35,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-11-18,80.9,51.7,65.3,79.7,51.7,65.2,46.9,54.7,0,0,0,,,,20.1,15,71.4,1020,21.5,8.2,211.9,18.3,8,,2020-11-18T07:07:46,2020-11-18T18:13:24,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-11-19,80.1,49.4,63.9,80,46.1,63.7,41.3,49.8,0,0,0,,,,,14.5,76.5,1017.1,48.5,7.4,234,20.3,8,,2020-11-19T07:08:23,2020-11-19T18:13:15,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-11-20,82.8,46.1,63.4,80.6,42.7,62.5,41.9,49.6,0,0,0,,,,,10.3,76,1017.9,36.6,8.4,218.1,18.8,8,,2020-11-20T07:09:01,2020-11-20T18:13:07,0.18,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
